CODI;Descrição;NCM;CST;ALIQ_ICMS;REDU_ESTA;REDU_INTER;CST_PIS;ALIQ_PIS;CST_COFINS;ALIQ_COFINS
11509;SEM.FISC.CAPIM SUDAO MELHORADO 20KG;12092900;040;0;0,00%;0,00%;06;0;06;0
89986;SEMENTE SORGO JUMBO 10KG ELITE;12092900;040;0;0,00%;0,00%;06;0;06;0
89987;SEMENTE SORGO NUTRIBEM 10KG ELITE;12092900;040;0;0,00%;0,00%;06;0;06;0
90417;SEM.FISC.SORGO QUALYSILO 10KG;12092900;040;0;0,00%;0,00%;06;0;06;0
89603;SEM.FISC.BRACHIARIA BRIZANTHA MG5 ENCRUSTADA;12092900;040;0;0,00%;0,00%;06;0;06;0
93420;SEM TREVO BRANCO PELETIZADO 3KG;12092900;040;0;0,00%;0,00%;06;0;06;0
92905;SEM.FISC.CAPIM PAREDAO;12092900;040;0;0,00%;0,00%;06;0;06;0
91917;SEM.H.PEPINO PROF. HIB. IMPERIAL F1 100GR;12092900;040;0;0,00%;0,00%;06;0;06;0
91934;SEMENTE SORGO SUPREMO 10KG ELITE;12092900;040;0;0,00%;0,00%;06;0;06;0
90682;SEMENTE SORGO JUMBO 10KG;12092900;040;0;0,00%;0,00%;06;0;06;0
90692;SEMENTE SORGO HIBRIDO FORRAGEIRO 10KG PASTEJO;12092900;040;0;0,00%;0,00%;06;0;06;0
93277;SEM.FISC.ALFAFA 4KG;12092900;040;0;0,00%;0,00%;06;0;06;0
94022;BRACHIARIA BRIZANTHA CV MIXE DRWN 12 (MAVUNO);12092900;040;0;0,00%;0,00%;06;0;06;0
94084;CAPIM VAQUERO;12092900;040;0;0,00%;0,00%;06;0;06;0
10387;SEMENTES HORTEC;12099100;040;0;0,00%;0,00%;06;0;06;0
9339;SEM.H.ABOBRINHA CASERTA 250GR;12099100;040;0;0,00%;0,00%;06;0;06;0
10386;SEM.H.BLUE LINE;12099100;040;0;0,00%;0,00%;06;0;06;0
10399;SEM.H.MEDIDA MELANCIA;12099100;040;0;0,00%;0,00%;06;0;06;0
11959;SEM.FISC.BRACHI.BRIZ.MG-5 VC-75   N;12099100;040;0;0,00%;0,00%;06;0;06;0
16381;SEM.H.L.FUNDO QUINTAL MEDIDAS;12099100;040;0;0,00%;0,00%;06;0;06;0
49905;SEM.H.RUCULA CULTIVADA 100GR;12099100;040;0;0,00%;0,00%;06;0;06;0
52434;SEM.H.MELANCIA CRIMSON SELECT 500GR;12099100;040;0;0,00%;0,00%;06;0;06;0
54232;SEM.H.ABOBORA TETSUKABUTO 10GR;12099100;040;0;0,00%;0,00%;06;0;06;0
66834;SEM.H.TOMATE HIB.SANTA CRUZ 3,5G;12099100;040;0;0,00%;0,00%;06;0;06;0
78742;SEM.BRACHIARIA H. CV. MULATO II PEL.;12099100;040;0;0,00%;0,00%;06;0;06;0
83437;SEM.H.PEPINO VERDE COMP 4,3G;12099100;040;0;0,00%;0,00%;06;0;06;0
86878;SEM.HORTALICAS DIVERSAS (ENVELOPE)N;12099100;040;0;0,00%;0,00%;06;0;06;0
88277;SEM.H.BLUE LINE  PEPINO CONS HIB PIONE1,9G;12099100;040;0;0,00%;0,00%;06;0;06;0
88446;SEM.H.PEPINO SMR 58 CONSERVA 100GR;12099100;040;0;0,00%;0,00%;06;0;06;0
90047;SEM.H.MELANCIA PROF. F1 HIBRIDA VITORIA 10GR;12099100;040;0;0,00%;0,00%;06;0;06;0
89889;SEM.H.ERVILHA TORTA DE FLOR ROXA 100GR;12099100;040;0;0,00%;0,00%;06;0;06;0
89405;SEM.H.PEPINO MEDIDA;12099100;040;0;0,00%;0,00%;06;0;06;0
89406;SEM.H.ABOBORA TETSUKABUTO 100GR;12099100;040;0;0,00%;0,00%;06;0;06;0
400;SEM.H.ABOBORA MORANGA EXPOSICAO 250GR;12099100;040;0;0,00%;0,00%;06;0;06;0
1147;SEM.H.MELANCIA FAIRFAX 500GR.;12099100;040;0;0,00%;0,00%;06;0;06;0
9362;SEM.H.RUCULA CULTIVADA 50GR;12099100;040;0;0,00%;0,00%;06;0;06;0
10860;SEM.H.FEIJAO VAGEM MACARRAO TREPADO0R  100GR;12099100;040;0;0,00%;0,00%;06;0;06;0
18546;SEM.H.FEIJAO VAGEM MACARRAO TREPADOR 1KG;12099100;040;0;0,00%;0,00%;06;0;06;0
78954;SEM.H.CEBOLA BOLA PRECOCE 250G;12099100;040;0;0,00%;0,00%;06;0;06;0
87763;SEM.H.GRAMA BERMUDA (F.FINA) 6GR;12099100;040;0;0,00%;0,00%;06;0;06;0
88134;SEM 136.03 ERVILHA ITAPUA 600 P/ DEBUL. 100G - 7896026136037;12099100;040;0;0,00%;0,00%;06;0;06;0
88135;SEM 136.07 ERVILHA ITAPUA 600 PARA DEBU. 500G - 789602613607;12099100;040;0;0,00%;0,00%;06;0;06;0
88232;SEMENTE RUCULA DONATELLA FOLHA LARGA;12099100;040;0;0,00%;0,00%;06;0;06;0
79859;SEM.H.SALSA 100GR;12099100;040;0;0,00%;0,00%;06;0;06;0
93702;SEM.H.MELANCIA CONQUISTA ENV 50SEM;12099100;040;0;0,00%;0,00%;06;0;06;0
93703;SEM.H.MELANCIA COMBAT 100SEM;12099100;040;0;0,00%;0,00%;06;0;06;0
93704;SEM.H.MELANCIA COMBAT 50SEM;12099100;040;0;0,00%;0,00%;06;0;06;0
93712;SEM. BL FLORES B002-AMOR PERFEITO GR. SORTID;12099100;040;0;0,00%;0,00%;06;0;06;0
93713;SEM. BL FLORES B003-BELA MANHA TRICOL. SORTID;12099100;040;0;0,00%;0,00%;06;0;06;0
93714;SEM. BL FLORES B004-BOCA DE LEAO MAJES. SORTD;12099100;040;0;0,00%;0,00%;06;0;06;0
93715;SEM. BL FLORES B011-GIRASSOL ANÃO DOBRADO;12099100;040;0;0,00%;0,00%;06;0;06;0
93716;SEM. BL FLORES B012-GODÉTIA AZALEIA SORTD;12099100;040;0;0,00%;0,00%;06;0;06;0
93717;SEM. BL FLORES B017-PHLOX DRUMMOND SORTD;12099100;040;0;0,00%;0,00%;06;0;06;0
93718;SEM. BL FLORES B020-MARGARIDA POMPOM SORTD;12099100;040;0;0,00%;0,00%;06;0;06;0
93719;SEM. BL FLORES B022-SEMPRE VIVA SULTAN. SORTD;12099100;040;0;0,00%;0,00%;06;0;06;0
93720;SEM. BL FLORES B023- TAGETES ANAO SORTIDA;12099100;040;0;0,00%;0,00%;06;0;06;0
93721;SEM. BL FLORES B024-VERBENA GRANDIFLORA SORT;12099100;040;0;0,00%;0,00%;06;0;06;0
92922;SEM.H.MELANCIA CRIMSON SWEET 50G;12099100;040;0;0,00%;0,00%;06;0;06;0
92923;SEM.H.MELANCIA CRIMSON SWEET 100G;12099100;040;0;0,00%;0,00%;06;0;06;0
93060;SEM.H.PEPINO SMR 58 CONSERVA 250G;12099100;040;0;0,00%;0,00%;06;0;06;0
93711;SEM. BL FLORES B001-AMOR PERFEITO GIG. SUICO;12099100;040;0;0,00%;0,00%;06;0;06;0
92697;SEMENTE ERVILHA ITAPUA 600 PARA DEBU.1KG;12099100;040;0;0,00%;0,00%;06;0;06;0
91256;MUDAS DE EUCALIPTO;12099100;040;0;0,00%;0,00%;06;0;06;0
90640;SEM.H.FEIJAO VAGEM MACARRAO RASTEIRO 1KG;12099100;040;0;0,00%;0,00%;06;0;06;0
90932;SEMENTE DE GRAMA BERMUDA 250G;12099100;040;0;0,00%;0,00%;06;0;06;0
93771;SEM.H.PEPINO HIB. IMPERIAL F1 10G;12099100;040;0;0,00%;0,00%;06;0;06;0
93918;SEM.MILHO DOCE CRISTAL 1KG (PACOTE);12099100;040;0;0,00%;0,00%;06;0;06;0
94218;SEMENTES DE EUCALIPTO BENTHAMII - ACS;12099100;040;0;0,00%;0,00%;06;0;06;0
94273;SEM 430.23 MULTI PETUNIA HIBRIDA SORTIDA;12099100;040;0;0,00%;0,00%;06;0;06;0
94275;SEM. BL HORTA L035-CENOURA BRASILIA ALTA SEL.;12099100;040;0;0,00%;0,00%;06;0;06;0
94289;SEM 72.31 S.PAK CEBOLA CRIOULA 5G;12099100;040;0;0,00%;0,00%;06;0;06;0
94290;SEM 71.31 S.PAK CEBOLA BAIA PERIF 5G;12099100;040;0;0,00%;0,00%;06;0;06;0
94627;ALFACE LUARA PEL POUCH 7 5MX;12099100;040;0;0,00%;0,00%;06;0;06;0
94628;ALFACE HTR 252 PEL POUCH 7 5MX;12099100;040;0;0,00%;0,00%;06;0;06;0
94629;ALFACE LAIS PEL POUCH 7 5MX;12099100;040;0;0,00%;0,00%;06;0;06;0
94630;ALFACE JULIA PEL POUCH 7 5 MX;12099100;040;0;0,00%;0,00%;06;0;06;0
94297;SEMENTES DE ARACA VERMELHO - PSIDIUM LONGIPETIOLATUM;12099900;040;0;0,00%;0,00%;06;0;06;0
94298;SEMENTES DE CANAFISTULA - PELTOPHORUM DUBIUM;12099900;040;0;0,00%;0,00%;06;0;06;0
94299;SEMENTES DE CEDRO ROSA - CEDRELA FISSILIS;12099900;040;0;0,00%;0,00%;06;0;06;0
94300;SEMENTES DE FLAMBOYANT VERMELHO - DELONIX REGIA;12099900;040;0;0,00%;0,00%;06;0;06;0
94301;SEMENTES DE IPE AMARELO DO CERRADO - TABEBUIA OCHRACEA;12099900;040;0;0,00%;0,00%;06;0;06;0
94337;SEMENTES DE GARAPA - APULEIA LEIOCARPA (VOGEL.) J. F. MACBR;12099900;040;0;0,00%;0,00%;06;0;06;0
94338;SEMENTES DE IPE ROXO DE BOLA - TABEBUIA IMPETIGINOSA;12099900;040;0;0,00%;0,00%;06;0;06;0
94339;SEMENTES DE FLAMBOYANT AMARELO;12099900;040;0;0,00%;0,00%;06;0;06;0
79141;SEM.FISC.CAPIM SUDAO;12119090;051;0;100,00%;100,00%;01;1,65;01;7,6
93905;SEMENTES DE PLANTA DANINHA;12119090;051;0;100,00%;100,00%;01;1,65;01;7,6
88944;AVEIA PRETA CLASSIFICADA;12149000;051;0;100,00%;100,00%;01;1,65;01;7,6
9515;VOLTIMETRO DIGITAL;12804940;040;0;0,00%;0,00%;01;1,65;01;7,6
50989;BTA-12 TRANSISTOR;12804940;040;0;0,00%;0,00%;06;0;06;0
57100;DMA 806 BR 01LT.;12804940;040;0;0,00%;0,00%;06;0;06;0
79154;TABUA IMBUIA;12804940;000;17;0,00%;0,00%;01;1,65;01;7,6
76901;GAIOLA MEIA LUA (0002);73262000;000;17;0,00%;0,00%;01;1,65;01;7,6
64220;GAIOLA CAPELA;73262000;000;17;0,00%;0,00%;01;1,65;01;7,6
88140;BRANCO BOBINA IGNICAO B4T 2,5 CV;85113020;000;17;0,00%;0,00%;04;0;04;0
90045;JACTO MANGUEIRA J7000/6200/6800 ACO;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
90139;ESPIGAO MACHO NPT 1/2 X 1/2;40091100;000;17;0,00%;0,00%;01;1,65;01;7,6
90994;JACTO MANGUEIRA J7000/6200/6800 NYLON;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
89915;TUBO INOX 30MM;73064000;000;17;0,00%;0,00%;01;1,65;01;7,6
90683;SERROTE P/ABRIR BOI;82019000;020;5,6;67,05%;67,05%;01;1,65;01;7,6
89470;PEITORAL P/CACHORRO EM GALAO N.2;42034000;000;17;0,00%;0,00%;01;1,65;01;7,6
89519;TARRAFA MALHA 2 FIO 0,40 20MTS;56081100;000;17;0,00%;0,00%;01;1,65;01;7,6
89520;TARRAFA FIO 40 M 3 - 20 METROS;56081100;000;17;0,00%;0,00%;01;1,65;01;7,6
89553;AGITA 100GR;12804940;040;0;0,00%;0,00%;06;0;06;0
89584;CAVALO BADANA BASTO;12804940;000;17;0,00%;0,00%;01;1,65;01;7,6
89585;CAVALO BADANA ARREIO;12804940;000;17;0,00%;0,00%;01;1,65;01;7,6
89722;BANQUETA TRAMONTINA;12804940;000;17;0,00%;0,00%;01;1,65;01;7,6
88071;PRATO P/VASO N.28;39269090;000;17;0,00%;0,00%;01;1,65;01;7,6
79838;ERVA MATE A VACUO KG;12804940;000;17;0,00%;0,00%;01;1,65;01;7,6
90469;PEITORAL DUPLO N. 6;42034000;000;17;0,00%;0,00%;01;1,65;01;7,6
90656;CHUMBO 5,5 DESTROIER 150UN;78060090;000;17;0,00%;0,00%;01;1,65;01;7,6
93454;TARRAFA FIO 40 M 4 - 20 METROS;56081100;000;17;0,00%;0,00%;01;1,65;01;7,6
93455;TARRAFA 1.5 X 3 X 20MT;56081100;000;17;0,00%;0,00%;01;1,65;01;7,6
93456;TARRAFA 1.2 X 3 X 20MT;56081100;000;17;0,00%;0,00%;01;1,65;01;7,6
10455;GAIOLA FIBRA CHALE;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
10457;GAIOLA FIBRA CHINESA;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
10458;GAIOLA FIBRA CRIADEIRA PEQUENA;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
10459;GAIOLA FIBRA CRIADEIRA GRANDE;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
10460;GAIOLA FIBRA OVAL TRADICIONAL;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
10461;GAIOLA FIBRA OVAL COMBATE;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
10462;GAIOLA OVAL SIMPLES;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
9775;GAIOLA FIBRA SABIA;14012000;000;17;0,00%;0,00%;01;1,65;01;7,6
9680;OLEO LUBRIF. P/SERINGAS 35ML;15153000;000;17;0,00%;0,00%;01;1,65;01;7,6
87987;OLEO LUBRIF. P/SERINGAS 30ML;15153000;000;17;0,00%;0,00%;01;1,65;01;7,6
89813;GAMA HORSE 5LT;15159090;040;0;0,00%;0,00%;01;1,65;01;7,6
9578;AGEVET SPRAY;15180000;040;0;0,00%;0,00%;04;0;04;0
31364;CERA ALVEOLADA P/ABELHA;15219011;051;0;100,00%;100,00%;01;1,65;01;7,6
79295;CAVALO BARRIGUEIRO C/PROTETOR;39259090;000;17;0,00%;0,00%;01;1,65;01;7,6
64211;VIVEIRO PEQUENO;73262000;000;17;0,00%;0,00%;01;1,65;01;7,6
50393;CAMINHA NYLON N.2;94049000;000;17;0,00%;0,00%;01;1,65;01;7,6
10199;COLEIRA COURO TRABALHADA N.4;42010010;000;17;0,00%;0,00%;01;1,65;01;7,6
75442;CAIXA PARA MERIN;22071010;000;17;0,00%;0,00%;04;0;04;0
92802;ALCOOL PERF ESSENCIAL CLEAN ALGAS MAR 2 L;22071010;000;17;0,00%;0,00%;04;0;04;0
92803;ALCOOL PERF ESSENCIAL CLEAN TALCO 2 L;22071010;000;17;0,00%;0,00%;04;0;04;0
46175;FARELO TRIGO P/RACAO ANIM.30KG.   N;23023010;040;0;0,00%;0,00%;01;1,65;01;7,6
30554;FARELO DE SOJA 50KG;23040090;040;0;0,00%;0,00%;01;1,65;01;7,6
9696;RACAO HAMBI PREMIUN FRANGO E ARROZ 8KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
91007;SPECIAL DOG 10.1 KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
91724;RACAO SAPECA FILHOTES 10.1KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
91087;RACAO BRAVO BABY 8KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
91191;RACAO SAPECA FILHOTES 8KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
90546;RACAO NHOCK CLASSIC 25KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
91079;RACAO SAPECA FILHOTES 1KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
91080;RACAO NHOCK CLASSIC 1KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
91085;RACAO JAZZ MIX 8KG;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
94701;RACAO PARA CAES PUREDOG ORIGINAL 7 KILOS;23091000;000;17;0,00%;0,00%;01;1,65;01;7,6
94099;NUCLEUS LEITE 40 PASTO SC 30KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
94100;SUPRASAL 80 REPRODUCAO SC 30KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
9639;DOG CHOW SACHE AD FRANGO ARROZ 100GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
9668;DOG CHOW SACHE FILH RP FRANGO ARROZ 100GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
9669;DOG CHOW SACHE FILHOTE CARNE ARROZ 100GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
9866;RACAO HAMBI CAT MIX 25KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
94098;SAL MINERAL SUPRASAL BEZERROS SC 30KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
9420;DOG CHOW SACHE AD RP CORDEIRO ARROZ 100GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
9433;DOG CHOW SACHE AD RP FRANGO ARROZ 100GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
9453;DOG CHOW SACHE AD RP CARNE ARROZ 100GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
9470;DOG CHOW SACHE FILH FRANGO ARROZ 100GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
94009;SPECIAL DOG PRIME RACAS PEQ. LIGHT 15KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
5797;RACAO ANHAMBI PINTO CP 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
79089;SAL MINERAL FOSBOVI ENGORDA;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
79188;ATACK PO 50 1KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
81429;ATTACK PLUS GADO LIMPO 500GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
45985;DESMAME SUI 01KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
48305;FUNNY BUNNY DELICIAS DA HORTA;31039090;040;0;0,00%;0,00%;06;0;06;0
52949;TURTLE (TARTATUGA) 75GR;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
52965;TURTLE (TARTATUGA) 25GR;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
53546;NUTRIBETA 5GR;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
53597;NECTAR BEIJA FLOR 250G;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
58122;SAL MINERAL BOVI PLUS PRE-PARTO 30KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
77054;RACAO PARA CAES KG ADULTO N;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
77966;SAL MINERAL BOVIFOS FR 1KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
78005;VERMI PLUS GADO LIMPO 500GR;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
78424;RACAO HAMBI PREMIUN 8KG   N;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
9751;RACAO HAMBI PREMIUN FRANGO ARROZ 25KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
10155;LACTO MAIS 10KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
13641;CAT CHOW SACHE FILH FRANGO AO MOLHO 85GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
17493;SAL MINERAL MINER PLUS PROTEINADO 30KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
2313;RACAO ANHAMBI PINTO CP 5KG;23099010;040;0;0,00%;0,00%;09;0;09;0
2399;RACAO SUPRA PROCAVALO MEL. ENERJET. 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
2461;RACAO ANHAMBI SUINO ACABAMENTO 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
8693;RACAO HAMBI PREMIUN RACAS PEQ. 25KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
8829;RACAO ANHAMBI PROPEIXE 28 EX 8MM 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
9252;SAL MINERAL ANHAMBI BOVISAL 40 5KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
9480;RACAO ANHAMBI PROPESQUE 28 EX 8MM 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
9481;RACAO ANHAMBI PROPEIXE 23 EX R.103;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
9482;RACAO ANHAMBI PROPEIXE 32 EX 5MM  (CRESCIMENTO);23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
9633;RACAO HAMBI FIL. RACAS PEQ. MED. 25K;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
10609;NUCLEUS SUPRA MAXXIPESO SC 30KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
10859;CONC.ANHAMBI BOVINOS 34 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
10904;RACAO HAMBI FIL. RAC.GRANDE E GIG.25;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
10905;RACAO HAMBI FIL. RAC.GRANDE E GIG.8K;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
10958;RACAO HAMBI PREMIUN ARROZ INT. 25KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
11040;RACAO HAMBI PREMIUN CARNE E VEG. 25K;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
11083;RACAO SUPRA CAVALO HORSE JUNIOR 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
11085;RACAO ANHAMBI CODORNA POSTURA 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
11167;RACAO SUIGRAO BOV. LACTACAO FARELADA 18% 40KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
11168;RACAO SUIGRAO BEZERRO INICIAL 18%;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
11191;RACAO HAMBI PREMIUN FRANGO ARROZ 15KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
11212;SAL MINERAL CALBOV 44 2KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
11483;RACAO ANHAMBI SUINO CRESCIMENTO 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
11542;RACAO ANHAMBI BEZERRO CP 18 PELT. 40KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
16438;RACAO GATO EM KG FUFLY CAT MIX;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
21911;RACAO ANHAMBI LEITAO CP 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
22020;CONC.ANHAMBI POSTURA 5KG;23099010;040;0;0,00%;0,00%;09;0;09;0
22047;CONC.ANHAMBI AVES CORTE 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
22217;CONC.ANHAMBI SUINO 35% 10KG;23099010;040;0;0,00%;0,00%;09;0;09;0
22225;RACAO ANHAMBI PORCO-E CP  25KGN;23099010;040;0;0,00%;0,00%;09;0;09;0
26417;RACAO ANHAMBI OVO CP 5KG;23099010;040;0;0,00%;0,00%;09;0;09;0
26433;CONC.ANHAMBI SUINO 35% 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
26492;RACAO ANHAMBI RINHADOR COMPLETA 5KG;23099010;040;0;0,00%;0,00%;09;0;09;0
26832;RACAO ANHAMBI OVO CP 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
27529;CONC.ANHAMBI POSTURA 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
28754;RACAO SUPRA MAXXI MILK PRE-PARTO 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
45420;RACAO SUPRA LACTA TERNEIRA/BEZERRA 18 SC 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
50750;RACAO ANHAMBI BEZERRO INICIAL 22% 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
64203;RACAO ANHAMBI COELHO 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
65846;RACAO SUPRA PROCAV. MELACADO 25KG N;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
66982;RACAO ANHAMBI BEZERRO PELT. 18% 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
67024;RACAO ANHAMBI COELHO 5KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
78159;RACAO HAMBI PREMIUN RACAS PEQ.KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
78161;CONC.ANHAMBI AVE CORTE CN 4,6 KG;23099010;040;0;0,00%;0,00%;09;0;09;0
78283;RACAO HAMBI FILHOTES 25KG N;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
78284;RACAO HAMBI NAT LIFE FL RAC GRA&GI 20KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
78285;RACAO FLUFFY CAT MIX 25KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
78432;KOMANDER 8KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
78609;KOMANDER 25KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
78625;RACAO ANHAMBI PROPEIXE 40 EX 3MM 25KG (INICIAL);23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
78849;SAL MINERAL LACTO BOVI TOP 25KG   N;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
79690;RACAO ANHAMBI PROPEIXE 32 EX INS 3MM (CRESCIMENTO);23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
79691;RACAO ANHAMBI PROPESQUE 28 EX 5MM 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
87635;RACAO ANHAMBI PROPEIXE 23 EX 8MM 25KG (TERMINACAO);23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
87751;RACAO ANHAMBI PROPEIXE 23 EX 8MM 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
87932;RACAO ANHAMBI PROPEIXE 28 EX 12MM 25KG (CRESCIMENTO);23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
87965;RACAO ANHAMBI PROPEIXE 40 EX  1,8MM 25KG (INICIAL);23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
88266;RACAO SUPRA CAVALGADA 40KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
88325;RACAO MARTIN DOG JUNIOR MIX 8KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
88340;RACAO CASSPET DOG CARNE E VEGETAIS 25KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
88361;RACAO ALGOMIX  BEZERRAS INICIAL 18% PEL 40KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
88377;RACAO SUPRA PROCAVALO MELACADO ENERJET 40KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
88412;CONC.ANHAMBI SUINO REPROD. CN 25KG;23099010;040;0;0,00%;0,00%;09;0;09;0
88413;RACAO MEU-XODO 7KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
88442;RACAO CASSPET PREMIUM CAT BLEND 25 KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
88443;RACAO CASSPET PREMIUM DOG FILHOTES 25 KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
88479;RACAO MARTINDOG ORIGINAL 8KG;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
79609;RACAO ANHAMBI LACTACAO 18 PEL 25KG;23099010;040;0;0,00%;0,00%;01;1,65;01;7,6
78546;CAT CHOW SACHE AD FRANGO AO MOLHO 85GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
78551;CAT CHOW SACHE AD PEIXE AO MOLHO 85GR;23099010;000;17;0,00%;0,00%;01;1,65;01;7,6
